5.708372021046115991e-02	5.338904363974002198e-02	3.559269575982668132e-02	4.605772206747137110e-02	2.907381615598885957e-02	4.137650882079851183e-02	7.776230269266480588e-02	7.362271742494583271e-02	2.443129062209842273e-02	3.866836892602909526e-02	7.812983596409779630e-02	6.967657072113896122e-02	1.926648096564531273e-02	2.944134942742184999e-02	6.408619622407923933e-02	8.110878984834415939e-02	4.520659238625812648e-02	7.930981120396161932e-03	2.141364902506963722e-02	5.129990714948932246e-02	0.000000000000000000e+00	0.000000000000000000e+00	1.934385639121015171e-05	5.536211699164345079e-02
5.627127824203033424e-02	5.052615289384091574e-02	3.373568554627050242e-02	4.806948313215722579e-02	2.644305168678427742e-02	4.646394305168678740e-02	9.323738780563292639e-02	6.062364593005261509e-02	2.570798514391829312e-02	3.872640049520272021e-02	7.441581553698545237e-02	7.217192819560507011e-02	1.835731971525843276e-02	3.009904054472299639e-02	5.348576292169606589e-02	7.636954503249768211e-02	4.712163416898793034e-02	8.433921386567625605e-03	3.402584339213865494e-02	5.199628597957288434e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.371788919839059345e-02
6.023676880222841173e-02	5.737387805632931242e-02	3.594088517486845880e-02	4.451021355617455766e-02	1.733209532652429594e-02	4.464562055091302745e-02	7.745280099040544042e-02	5.062287217579696658e-02	2.222609099350046288e-02	3.760445682451253602e-02	7.575054162797895119e-02	1.240134633240482787e-01	2.042711234911791934e-02	2.712008666047663330e-02	5.288610337356855484e-02	7.530563293098112287e-02	4.565150108325595479e-02	7.989012689569792089e-03	2.063989476942123050e-02	5.041008975549365195e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.186087898483441455e-02
6.516945218198699763e-02	5.195759826679046539e-02	3.245899102445063550e-02	4.739244815846486991e-02	3.387109254100897221e-02	4.549675023212627900e-02	7.758820798514391714e-02	5.344707520891364694e-02	2.410244506344784779e-02	4.056406685236768617e-02	7.731739399566697757e-02	6.886412875270814249e-02	1.818322500773754402e-02	2.907381615598885957e-02	7.488006809037449363e-02	8.195991952955741788e-02	4.536134323738780227e-02	8.782110801609408282e-03	2.212937171154441204e-02	5.131925100588053540e-02	0.000000000000000000e+00	0.000000000000000000e+00	1.934385639121015171e-05	5.006190034045187448e-02
5.886335499845249397e-02	5.023599504797276322e-02	3.973228102754565449e-02	5.000386877127824259e-02	2.545651501083255955e-02	4.431677499226245598e-02	8.136025998142989990e-02	5.166744042092231287e-02	2.828071804394924338e-02	3.735298669142680245e-02	7.447384710615907732e-02	7.385484370164036028e-02	1.882157226864747748e-02	4.276926648096564254e-02	5.275069637883008505e-02	7.807180439492417134e-02	4.607706592386258404e-02	8.163107397090684295e-03	4.077684927267100079e-02	4.874651810584958167e-02	0.000000000000000000e+00	0.000000000000000000e+00	1.934385639121015171e-05	4.820489012689569558e-02
6.122330547818013308e-02	5.437558031569173639e-02	3.692742185082018014e-02	4.650263076446920635e-02	1.737078303930671488e-02	4.363974001857010010e-02	9.354688950789229185e-02	6.137805632930980887e-02	2.375425564840606685e-02	3.953884246363355282e-02	7.998684617765397520e-02	8.509362426493345677e-02	1.928582482203652221e-02	2.982822655524605335e-02	5.296347879913339274e-02	7.874883936861652722e-02	4.791473228102754306e-02	7.795574125657691276e-03	2.170380687093778974e-02	5.168678427731352581e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.673475704116372698e-02
5.925023212627669733e-02	5.406607861343237093e-02	3.431600123800680746e-02	4.799210770659238789e-02	5.685159393376663234e-02	4.665738161559888908e-02	7.310043330238316650e-02	5.389198390591148219e-02	2.491488703187867693e-02	4.133782110801609289e-02	7.768492726709996798e-02	7.693051686784277421e-02	1.980810894459919536e-02	2.889972144846796737e-02	5.346641906530485988e-02	7.422237697307335069e-02	4.959764778706282629e-02	8.666047663262147968e-03	2.183921386567625952e-02	5.118384401114205867e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.532265552460538333e-02
6.439569792633859091e-02	5.648406066233364192e-02	4.050603528319405428e-02	4.886258124419684545e-02	1.702259362426493394e-02	4.367842773135251905e-02	8.041241101826060445e-02	7.035360569483131710e-02	2.756499535747446508e-02	4.033194057567316554e-02	7.824589910244506008e-02	7.814917982048900924e-02	2.079464562055091323e-02	2.768105849582172540e-02	5.257660167130918938e-02	8.159238625812441359e-02	4.427808727948003703e-02	7.834261838440111092e-03	2.191658929124110089e-02	5.385329619312906324e-02	0.000000000000000000e+00	0.000000000000000000e+00	3.868771278242030343e-05	4.342695759826679242e-02
5.820566388115134410e-02	5.246053853296193253e-02	3.493500464252553145e-02	4.828226555246054041e-02	1.814453729495512160e-02	4.381383472609099577e-02	9.225085112968121892e-02	5.197694212318167833e-02	3.166589291241101584e-02	3.803002166511915833e-02	7.596332404828226581e-02	8.932992881460848078e-02	2.143299288146084669e-02	3.522516248839368397e-02	5.162875270813989392e-02	8.064453729495511813e-02	5.044877746827607784e-02	8.414577530176416131e-03	2.191658929124110089e-02	5.387264004952026925e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.135716496440730583e-02
6.776152893840915736e-02	5.298282265552460568e-02	3.710151655834106887e-02	4.828226555246054041e-02	4.118307025688641015e-02	4.847570411637264209e-02	7.580857319715259002e-02	5.783813060971835368e-02	2.429588362735994947e-02	3.884246363354998399e-02	7.607938718662952959e-02	7.306174558960074061e-02	1.990482822655524620e-02	2.949938099659548188e-02	5.336969978334880904e-02	8.143763540699473780e-02	5.188022284122562749e-02	7.814917982048901618e-03	2.209068399876199310e-02	5.249922624574435148e-02	0.000000000000000000e+00	0.000000000000000000e+00	1.934385639121015171e-05	3.977096874032807344e-02
